Date,AppID,AppName,Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
5/19/2020 14:33,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,GANE sune UNSUNE,1,,I cant cancel my order. I placed one order but i received same from my near shop so i wnt to cancel this order but this app not allowed to cancel order and not given my refund.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHs-FgF1D1t-xpF-MNhwOkKgOaXG_v_VH_lF25yMWSZge8ewEdWSso3Gui5dV9fGb8NkSimtZBDHmd6q44,https://appfollow.io/gp/1208702/review/529354017,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354017
5/19/2020 12:03,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,bobby gupta,1,,Not working on my one plus 7 pro fone started hanging,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGENNpUO9xFIXrNkggFgH0Kxb0XvonRA3qBdY-iJg-sPYF6Gz1mRaLrOkkKOevDCYpBBM-umJ0WUm5Sizc,https://appfollow.io/gp/1208702/review/529354016,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354016
5/19/2020 11:14,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Divas Raturi,5,,I received my product within 24 hour. Fully recommended,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHE_X7lqJ9ccsxJAiGodUSowFvoS77dFP3n1BhJUKtfN82WS7H5pGiMvz3wHZ0cdbD09wUC00GeTskTbJU,https://appfollow.io/gp/1208702/review/529354015,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354015
5/19/2020 10:31,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Lifestealer Max,1,,Bekar App,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH6H5sqv8Pc7phJPSASIF_aBmDav1hNiSU2AFexNAnAj3FOr2xNHJDMv_LPwiJUz7Clwfkzim08hEzB3QE,https://appfollow.io/gp/1208702/review/529354014,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354014
5/19/2020 2:50,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,virendra mishra,5,,amazing app and main reason of downloading it is that it is indian app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEttXDeoEwEaxqzcrEGuZm_dfsWCPEu0JCbAak0n3CjOMiyn2KfWpGKdpu4WjX7yqQylq5-lQdhWgKe5as,https://appfollow.io/gp/1208702/review/529354013,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354013
5/19/2020 1:02,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Kashmira Kothari,1,,I am having bad experience. Very bad. They cheat the customers. After deducting the money the say no order is been placed... 😡😡😡,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGGl1Iwl8yjhyVIhp13cZ_Aj1s_e3rm0b7Kos2-icvuelTJPmRWy7qiEPta0KfjyfD_F3k_M9H1INLiMFI,https://appfollow.io/gp/1208702/review/529354012,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354012
5/18/2020 18:05,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Vishal Salaria,1,,"Most of product not available, very bad service in e-commerce",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHm6EteRXqAmjpSXTBTp9qgnJtv9lR5BXVqvI48gLjzm1pcrFjXdAJ6d_dc0x-XN9LC8_GZxCR4o6UIbo0,https://appfollow.io/gp/1208702/review/529354011,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354011
5/18/2020 9:52,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Akash Kumar,1,,Triggers and gamepad not available and Flipkart App UI is Very Smooth and Easy.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGQuDSc5DIOQ5mbdr35VhJ0bcW30BmxRi-EDlFsK6uJLbDOXYSLBap3xUgqIkl7q-1N7LHmTD53O3RaZJw,https://appfollow.io/gp/1208702/review/529354010,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354010
5/18/2020 7:09,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Dixit das,5,,Excellent,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEY5AaxmZfuW1Uijs6nmXM7DeJUyWG706y-KqD5j9t_ys1lL4hzzhMA3z09A-qn5MVlC0jovyth4iMbqk0,https://appfollow.io/gp/1208702/review/529354009,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354009
5/18/2020 2:19,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Vinay Kumar,1,,😠,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHlzKDSlImVHs686KphM-9N_sZRGA_IRkDt9u2tMC3T9o3IISWj63GzX5vYB3DMeG_xq8D4P_zCA2lWbGw,https://appfollow.io/gp/1208702/review/529354008,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354008
5/17/2020 17:42,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,vivek dangar,5,,I love indian brand,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGn6T-zRbhyR4VVrUFs5rw6YQYG1GxsUeYNC-bsS7KMTVxe9WYDq1B0gZv0Dn8_X3vcDr5s6GlfLbfSBZE,https://appfollow.io/gp/1208702/review/529354007,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354007
5/17/2020 16:02,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,E L,2,,"I can't open this app,i can't track my order.",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEKIWhXtsj-RdcHAdz5tKma3K3UaERIQ2IF-La5QcSDFxQ4Xrpv2GnTw-0-3LPaY_26xLe0DgheLCvnk6E,https://appfollow.io/gp/1208702/review/529354006,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354006
5/17/2020 14:56,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shobhan Saha,1,,"I dont know why all review comments on 18/04/2020 🙄,",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGTJGa9_uRepfL5J4Wi-H2cDrolI-vXos5CoRJA82RpQl-klHJ5p2_ZzShiptSNvHNEukq_hJH8ePFji_A,https://appfollow.io/gp/1208702/review/529354005,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354005
5/17/2020 14:05,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Tejas dave,3,,In morning payment was unsucesful 3 times and afternoon product was sold out. Please help and resolve this problem,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFLUmymBgu4H5GWDLpIFm4SJ2eyymbrKZCC32VTQFxFbmONPkSCy5U8z4qa9mXKEnsG9PiQFQxhneGktUg,https://appfollow.io/gp/1208702/review/529354004,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354004
5/17/2020 10:01,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shailendra Singh Patel,2,,"It is not user friendly, this need too much updates.make same as like Amazon and Flipkart.",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEsqenLiPHjnBTwsnMjrXWWdXW-ZirHxwNrblggojIZN2Gj86jpGPbHoAxTcO_WM-oMIYT7pV1s7UkWWHI,https://appfollow.io/gp/1208702/review/529354003,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354003
5/17/2020 8:53,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,v iral,1,,17-05-2020 Lacking lots of things in comparison with competitors. UI is also lagging a lot.,,,,,,,,,,,6,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFbau7zFAh_Wksb47XfagiCIINOjPviM7IbteB4dy2scf6nXbtAoC-R1__undEnWNGZD3rvhR6n2FVdDs8,https://appfollow.io/gp/1208702/review/529354002,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354002
5/17/2020 7:22,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Kanishka Boutique,5,,I have ordered a hp printer yesterday very excited as hoping a good quality product in this lock down at doorstep 😊🙏🙏🙏🙏🙏😁😊👀,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGZ0PQfkbEki6Kf5bpVmYZyATzoEl5uLlGHqqP5DhcosJIPMkS58ebqWXCG4TFKYIo9pry3p-F2dL14l0I,https://appfollow.io/gp/1208702/review/529354001,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354001
5/17/2020 7:06,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,all in one,5,,Excellent,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHM8Ntot-fft6Icx2SWFYnXneAkZ1-pWz6ejDt47GYoTpeOYQTbocaTroDyIAV3WZQPnKkpyUuXF3HUkCM,https://appfollow.io/gp/1208702/review/529354000,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354000
5/17/2020 5:57,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Biplab Official,3,,I Think Update Jaruri Hai Page load Hole mein der Lagata hai,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOF-DUnG60Z8dxG0b8uTrZN6-PaD0nosdYUsiYwZN7H5dop3tWD2Fs5O5ISnaecZuGrx5inbHmmTu-yq-eg,https://appfollow.io/gp/1208702/review/529353999,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353999
5/17/2020 5:37,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,himanshu GONAWALA,1,,Application isn't work proper its going hang many times please solve it,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHeyv66LTYnn4ZYzmXG4WHAV5Qu7MyHLGeVupyV0X8qJmkAbyGBkhG2Dq40Snp7BpxYvyI8NC6FWv-hvcA,https://appfollow.io/gp/1208702/review/529353998,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353998
5/16/2020 20:28,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,PhEnIx InSaAn MuSiC,5,,Mainly it is a indian app. Proud to be indian ..,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH2G2VC4CQ5b2_fmUIY0CjHONgNSitYkQYUoLGczz08BynvDhYfG7kuLInPpytNIUfGiQdyJXaz_W8cI4A,https://appfollow.io/gp/1208702/review/529353997,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353997
5/16/2020 16:45,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Anand Kumar Singh,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHREHrYOrSieVRXWOr2ewipGlOYYUMmwe2i1FpZQJLxYTLQILoNovqekm9nZInstUEB39BsXomuyO_vH-k,https://appfollow.io/gp/1208702/review/529353996,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353996
5/16/2020 14:56,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,CA Nag,1,,"What a service!! Worst . Worst ever. Don't ever make a purchase on this online store. In the first place, they will deliver damaged items. In the second case, the customer executive generally don't lift your calls. Also if lifted they will not respond properly. I have purchased a laptop from Reliable digital Online store with Order no - RDF02573760 with has screen issue. I have mailed the same details to the customer care on the same day but no reply from them until now.",,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOF8YYAaT0y2cf12BZg95zxb0TdXqGLMB15DfDhuEMFSI8PzuIsh-S3Xglm166mCPKzjqZnDDRH40U4Vf3o,https://appfollow.io/gp/1208702/review/529353995,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353995
5/16/2020 8:56,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Amit Roy,1,,They don't give service on time as promised,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEUxblILldubVih76EwWHjPL5mrJ3v9bPz3aMHZszsFE3wXQYCV70XbsVe3ToOhvJSvducRNmiT_f0yQdo,https://appfollow.io/gp/1208702/review/529353994,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353994
5/16/2020 5:59,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,sangam shukla,1,,Causing hang of whole phone..worst app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOF0_ZuPzobznTUSsgQX9QZZipqLBr5z3zH9aDScBl0_tKD3zzDDfDxZGE2oJXeJY1t1Uzpu9AVUXos8fzg,https://appfollow.io/gp/1208702/review/529353993,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353993
5/16/2020 4:36,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sanjay Trivedi,1,,I am not getting what I want,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGOGHhpjSP1-P7CBGYgwe_6c6i-7j-Lxw5w4hjWoN5ZQYguncxqVnGVtneQLLN0oOUUBIQbLnERSaQ-o0U,https://appfollow.io/gp/1208702/review/529353992,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353992
5/16/2020 3:50,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shridhar Bhat,1,,While placing an order I am adding the address but it never gets saved although I am getting a message saying address is saved. What a waste of time 😡,,,,,,,,,,,5,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGNxA5swjFb2opusmzZ9Y1NEUSc7gqMgMiBQXWigrE-RkZVDcS0NOc81_fB7rlA1ASiTI7D22bwbk9TyP4,https://appfollow.io/gp/1208702/review/529353991,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353991
5/15/2020 15:44,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sidheswarbehera Sidhia,5,,Local for vocal 👍👍,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGLmcQnqV8TCDf4HhaINiZQgWHo48TdgQJ3AZpAjdG7XcsvaJfv7Yyy2HEoeXhNZRg86tKxedQrQtTWCPk,https://appfollow.io/gp/1208702/review/529353990,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353990
5/15/2020 14:34,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,suresh Gouda,5,,Very good app Please friends buy any items in Indian ownership company,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGKqeUIaqG5cx5IOHqwcJUq2Y_gSyiT-eNjmjk-Criqddr9Y69kHESetXBeAqfMN7AM37_Bi48mrJGvpSE,https://appfollow.io/gp/1208702/review/529353989,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353989
5/15/2020 11:56,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sweta Nair,1,,Pathetic experience. Money taken and not delivered the product.,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHyMCdvsvUFR872MFelcQV-uSaV4JzpOGzZJmh7hm7sppfJ7nB38lBQOFFo5rkVAh259LnlDXosoLP_-wQ,https://appfollow.io/gp/1208702/review/529353988,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353988
5/14/2020 17:23,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Souvik Seth,5,,"It's a amazing app it has great description about the product, and easy to use.... overall application is very nice.....😊",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHcqTIKfyDUx-GB47I9TcgJJYU2yv7HSHT10VwgeKQRtIcH3hxlc7TCo3ZhyU2geIcsZPoA0Y2SiGXDEo0,https://appfollow.io/gp/1208702/review/529353987,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353987
5/14/2020 6:08,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Rachna Singh,5,,Very good app I have bought apple iPhone 11 pro from this app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGJtwfpDeCdrEOZG_6_SKsEqnn3t49sKoGTn8H-t5sOKPikoH61CuFMRUjh-ATBVLs_3j0wtSmYJgw72p4,https://appfollow.io/gp/1208702/review/529353986,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353986
5/14/2020 6:00,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,ranjit sarkar,5,,I support #GoLocalIndia,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGnbsnew0plk1LN5qoPc4mTOdTb-5mc4ShYv9Q24nDvDexBOzIHHxjyv3VAuYnPS1cu48bWSSIujhl5pvI,https://appfollow.io/gp/1208702/review/529353985,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353985
5/14/2020 4:47,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Ashish Sharma,1,,think before order....no return available🤣🤣 i ordered for a bluetooth speaker blutooth is not working up to mark after 2 days of delivery. They denied for return,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEYbvINfNE9EnA6X2Jj9DGS5A2xccS3h3sJB4b-fwUyeV2lGZfnJwc7xEJg669pWGR-PgspgTFi6OGW1vA,https://appfollow.io/gp/1208702/review/529353984,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353984
5/14/2020 0:47,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Afroza Farhin,1,,App is not working 😐,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH_nmw9Ph1O7JdtEP9BbFzX9DSx07nqSqfTg-D-G2rtF6X5h7JfLZj1Al-aac9LIYg2t9y-zhhK4C6MVic,https://appfollow.io/gp/1208702/review/529353983,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353983
5/13/2020 22:12,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Nutan yoyo,5,,Indian brands Thank you jio,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEbSK9jk4DDyxJVUTQMLk-7EbQTMvEvCRYNo5hMpxpul4Z1YocLiyatEkO_sWTEsvKzR1kD5kX08UpM1Q0,https://appfollow.io/gp/1208702/review/529353982,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353982
5/13/2020 19:41,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Varun Suvarna,1,,Terrible design and experience. It was very difficult to get to what we want.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH7xUAxIri-KKoXfkbT5dQjvya3b5UnTxwisBG5ZahP4PNtg5J1siACD8c-SSgPx1vlgkc_wvUcL5RLzPY,https://appfollow.io/gp/1208702/review/529353981,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353981
5/13/2020 16:25,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Ameer Ali,1,,"This app is waste 4 time Other apps are goood this is waste Flipkart,amazon,snapdeal good Items is very low........waste very waste",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOG9GfXva1FGKzq8ocges7pAJHCBbQy8qQILLapjHPr3KK_2AXT5kbbFUTjeaB4QOkdC2RfRnk_QDsTgQow,https://appfollow.io/gp/1208702/review/529353980,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353980
5/13/2020 12:35,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Aahana Juribu Lepcha,5,,If you are looking for best electronic online app... Go for this..,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFMmA-fV2WnGe3w0_XPXbf-NvQE5EtRwNSzZ24AMW3ZVORTTS0tm4jB5GNRO1a1tbbTyeWlbZFsU13uOUg,https://appfollow.io/gp/1208702/review/529353979,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353979
5/13/2020 12:31,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Mingma Bhutia,5,,Great,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFvYJJMnz1iCoDYwfxTotwx6wuEleSPIhdKd4kgciLHzZJIi2WdoOOybhByiW70SqQpo3CDJSRZ03UNzWA,https://appfollow.io/gp/1208702/review/529353978,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353978
5/13/2020 12:26,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shriya Pradhan,5,,All are good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGrBGhqlwXBc8sejdMChgiMtLOR6_GJMv_ya3eiFx5zfxKW05aMKLSld7QxOyHCTk1sNaUX9NMjeO3-VO0,https://appfollow.io/gp/1208702/review/529353977,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353977
5/13/2020 12:19,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Dipesh Thapa,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEqvFvd2NILI5bKlblSwlFbF_3c8RaFv-Cgaf2vqxwo4wPSHIZFRwkDQUvBiTUzqBcTEjfyg8XtAL3x_I4,https://appfollow.io/gp/1208702/review/529353976,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353976
5/13/2020 12:16,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,suman gurung,5,,I love it,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFG6d6ldClagk1Ov7CF4_L89yk82pVlENCZNN2RoNwnlTNx9WdQD5L1hrx3t0CkWxfnexpSzTKT6nH-Qps,https://appfollow.io/gp/1208702/review/529353975,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353975
5/13/2020 6:04,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Devaraj BG,1,,Worst app please don't download,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGjYBAeOpLFOoJXa3n-WHhUL-uNmVfgS_d8r5p4smy76xgitvh28CPK1MaY8TvteK2-0ipcDM4B3Ne1fs8,https://appfollow.io/gp/1208702/review/529353974,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529353974
5/12/2020 16:07,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Aman Kumar,5,,Good try...but please add more products,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEQkpG5FVhnJBnnpBPCLlIFS5kwvYhiOKHsAJkaFKS2s0gbZ6pMXYWFx2c8zUJk-D9tKLhmaWV0LDpsw8A,https://appfollow.io/gp/1208702/review/529354613,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354613
5/12/2020 13:19,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Dasu Naik,1,,I am not able to open it,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFmZhq_Alhjysuw5iZX8XUpnYvA8DSLQ5bs-4lcwYs8FdrlMJ-xxBDHfirZkd2PPzgqZ5ivbkhb4UUjAac,https://appfollow.io/gp/1208702/review/529354612,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354612
5/12/2020 11:47,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,RAMCHANDRA RAJU KONDURU,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEWQhA2RhdksRuMAPiOFCBzTLVfc0kZb1yTHGw06j7h1hGdO-X1YWaOrXfHVfjh4UDdwgokDTq3EcrDOFQ,https://appfollow.io/gp/1208702/review/529354611,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354611
5/12/2020 6:51,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sonu Kumae,5,,Good service nd gd products,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGVcSgdibiEQJzwoI0jc8nG23OfUAiIdvTf24k9FnZPYNHnxaIl6OI1WnyYM-S_23OF0-2HYYzC8U_9If4,https://appfollow.io/gp/1208702/review/529354610,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354610
5/12/2020 3:44,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Tenzin Thutop,1,,The costumer service is really poor. The way that they talk to costumer is really poor and they are very rude. This need to be changed. Or is this the way that you always talk with your costumer ? Really really poor. Shame on you. Learn from other companies ( Amazon and flipkart... ) it doesn't even deserve a star.,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEVGvycZ_n-LenfL_vIjwtiZk1nXWHkNisCiEuk1ASHQMtuibmsjYNKljRbsK3ztAR8idLCU8QbaRB40MY,https://appfollow.io/gp/1208702/review/529354609,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354609
5/11/2020 14:59,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,sandeep Gowda,1,,Useless app. It doesn't save the shipping address once it is entered. Keeps asking to fill the address again and again.,,,,,,,,,,,7,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFpghHP9_FWXEpFDqENpZ8VYV12Tlfj4_QKPPNX4wCAXZlIBtVdStZyie-rlFUEnTHgc0PRDFPSxt1M6Mk,https://appfollow.io/gp/1208702/review/529354608,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529354608
